 http://t.co/cSf552xQ"
 http://t.co/dLbtyzaw"
#Met3D #education #MakerBot"
#met3d"
208295050495528960,2012-05-31 20:33:04 -0600,cchelberg,@donundeen I'd make tiny monopoly pieces out of famous modern art. #Met3d
208298082151043073,2012-05-31 20:45:07 -0500,makerbot,"RT @donundeen: if you could hack and print any object in the Met's collection, what would you pick? What would you do with it? #Met3d"
208298082151043073,2012-05-31 20:45:07 -0600,makerbot,"RT @donundeen: if you could hack and print any object in the Met's collection, what would you pick? What would you do with it? #Met3d"
208306401548832768,2012-05-31 21:18:10 -0500,donundeen,"RT @donundeen: @arduinogirl @jedahan me, I'd want to ""repair"" broken art with pieces from other cultures. #Met3d"
208306401548832768,2012-05-31 21:18:10 -0600,donundeen,"RT @donundeen: @arduinogirl @jedahan me, I'd want to ""repair"" broken art with pieces from other cultures. #Met3d"
208309607259578369,2012-05-31 21:30:55 -0500,bre,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208309607259578369,2012-05-31 21:30:55 -0600,bre,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208309760481689600,2012-05-31 21:31:31 -0500,makerbot,"You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208309760481689600,2012-05-31 21:31:31 -0600,makerbot,"You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208310006859304961,2012-05-31 21:32:30 -0500,JenAbel17,This is great !! The MET & @makerbot will make history at first ever 3D hackathon - #MET3D http://t.co/oAX6UCxo
208310006859304961,2012-05-31 21:32:30 -0600,JenAbel17,This is great !! The MET & @makerbot will make history at first ever 3D hackathon - #MET3D http://t.co/oAX6UCxo
208310476524896256,2012-05-31 21:34:22 -0500,mtcrts,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208310476524896256,2012-05-31 21:34:22 -0600,mtcrts,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208310794893541376,2012-05-31 21:35:38 -0500,e7dal,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208310794893541376,2012-05-31 21:35:38 -0600,e7dal,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208310871087267840,2012-05-31 21:35:56 -0500,0ok,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208310871087267840,2012-05-31 21:35:56 -0600,0ok,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208312205844815872,2012-05-31 21:41:14 -0500,theplanetmike,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208312205844815872,2012-05-31 21:41:14 -0600,theplanetmike,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208315804738011136,2012-05-31 21:55:32 -0500,lizarum,I bet there is a legal way to get my favorite pieces of art out of the Met. #MET3D
208315804738011136,2012-05-31 21:55:32 -0600,lizarum,I bet there is a legal way to get my favorite pieces of art out of the Met. #MET3D
208316048578056192,2012-05-31 21:56:30 -0500,makerbot,RT @lizarum: I bet there is a legal way to get my favorite pieces of art out of the Met. #MET3D
208316048578056192,2012-05-31 21:56:30 -0600,makerbot,RT @lizarum: I bet there is a legal way to get my favorite pieces of art out of the Met. #MET3D
208316352308576258,2012-05-31 21:57:43 -0500,MuseumCN,RT @tinkerkid Met Museum + @makerbot = http://t.co/i3C7KnkQ #mtogo #Met3D #musetech #artstech cc: @3D_Digi_SI
208316352308576258,2012-05-31 21:57:43 -0600,MuseumCN,RT @tinkerkid Met Museum + @makerbot = http://t.co/i3C7KnkQ #mtogo #Met3D #musetech #artstech cc: @3D_Digi_SI
208316464627843072,2012-05-31 21:58:10 -0500,mifga,"RT @donundeen: if you could hack and print any object in the Met's collection, what would you pick? What would you do with it? #Met3d"
208316464627843072,2012-05-31 21:58:10 -0600,mifga,"RT @donundeen: if you could hack and print any object in the Met's collection, what would you pick? What would you do with it? #Met3d"
208317154834132994,2012-05-31 22:00:54 -0500,pelkertron,RT @lizarum: I bet there is a legal way to get my favorite pieces of art out of the Met. #MET3D
208317154834132994,2012-05-31 22:00:54 -0600,pelkertron,RT @lizarum: I bet there is a legal way to get my favorite pieces of art out of the Met. #MET3D
